IFDM
Sigla;Código;Município;2006;2007;2008;2009;2010;
GO;5202809;Avelinópolis;0,575662402;0,58320544;0,631337773;0,590338582;0,6430280017;
GO;5203104;Baliza;0,524108282;0,578355869;0,538630782;0,556063422;0,5611350793;
GO;5203203;Barro Alto;0,655827531;0,685341842;0,74222436;0,720740525;0,7808838597;
GO;5203302;Bela Vista de Goiás;0,685872176;0,675868963;0,628644316;0,705073206;0,7152481115;
GO;5203401;Bom Jardim de Goiás;0,589767636;0,596725367;0,592028681;0,642357522;0,6201326502;
GO;5203500;Bom Jesus de Goiás;0,578733627;0,663626057;0,517103745;0,698189938;0,7020983506;
GO;5203559;Bonfinópolis;0,593441577;0,59732929;0,43618333;0,619147726;0,6501576727;
GO;5203575;Bonópolis;0,600450574;0,592782485;0,5014665;0,597783333;0,5890831805;
GO;5203609;Brazabrantes;0,636210015;0,625406133;0,544157622;0,666217645;0,7090359587;
GO;5203807;Britânia;0,568241506;0,651817158;0,464272086;0,63219359;0,6109942386;
GO;5203906;Buriti Alegre;0,570161217;0,668293452;0,531222363;0,716975561;0,7059605623;
GO;5203939;Buriti de Goiás;0,609695251;0,638107632;0,582825423;0,683789238;0,6780665698;
GO;5203962;Buritinópolis;0,564042329;0,550325723;0,493698011;0,544425158;0,5513778687;
GO;5204003;Cabeceiras;0,610708603;0,581091639;0,659149873;0,612439128;0,6088472816;
GO;5204102;Cachoeira Alta;0,68057901;0,659991267;0,585147083;0,690785082;0,6011674992;
GO;5204201;Cachoeira de Goiás;0,684735121;0,748150192;0,749069878;0,637762424;0,6716160569;
GO;5204250;Cachoeira Dourada;0,692151618;0,69232818;0,787353341;0,74052059;0,7608477211;
GO;5204300;Caçu;0,645974931;0,738858123;0,687980605;0,828024634;0,7996504042;
GO;5204409;Caiapônia;0,628720643;0,626826453;0,521161832;0,644727602;0,6361424053;
GO;5204508;Caldas Novas;0,677261908;0,709520389;0,489720882;0,699723216;0,7668271843;
GO;5204557;Caldazinha;0,634471077;0,5934205;0,716006218;0,59386626;0,6533324666;
GO;5204607;Campestre de Goiás;0,618809468;0,605166586;0,652080101;0,661001832;0,619711719;
GO;5204656;Campinaçu;0,564516924;0,65584328;0,77779373;0,645198595;0,637442785;
GO;5204706;Campinorte;0,594352613;0,592344953;0,735787852;0,641686008;0,6129125566;
GO;5204805;Campo Alegre de Goiás;0,645566677;0,683211644;0,506117239;0,640272637;0,6361987063;
GO;5204854;Campo Limpo de Goiás;0,540998486;0,667392006;0,433920858;0,785069405;0,727942975;
GO;5204904;Campos Belos;0,596226673;0,602962681;0,653511797;0,632896241;0,6347804691;
GO;5204953;Campos Verdes;0,6428896;0,687602577;0,570053478;0,617911487;0,6239835207;
GO;5205000;Carmo do Rio Verde;0,644579373;0,699904758;0,652106476;0,68473945;0,6934848138;
GO;5205059;Castelândia;0,630978617;0,643293836;0,472072056;0,64816692;0,7000810513;
GO;5205109;Catalão;0,770453108;0,830143094;0,695695636;0,802933594;0,7407963067;
GO;5205208;Caturaí;0,673348907;0,634312564;0,616572086;0,65576663;0,610399306;
GO;5205307;Cavalcante;0,581609921;0,547796045;0,694661529;0,544831404;0,5089360028;
GO;5205406;Ceres;0,722619834;0,756193003;0,599987014;0,749723014;0,7868234907;
GO;5205455;Cezarina;0,678785909;0,7170903;0,747419244;0,663989435;0,8149010857;
GO;5205471;Chapadão do Céu;0,740164047;0,813256697;0,525841546;0,859076073;0,8301796438;
GO;5205497;Cidade Ocidental;0,604485186;0,637840822;0,643895068;0,608469526;0,6567281453;
GO;5205513;Cocalzinho de Goiás;0,574687762;0,605040016;0,637429572;0,597564865;0,6028927955;
GO;5205521;Colinas do Sul;0,478850793;0,526088219;0,51672697;0,573786313;0,5697099847;
GO;5205703;Córrego do Ouro;0,69495986;0,67438151;0,678685374;0,684956158;0,6968748599;
GO;5205802;Corumbá de Goiás;0,589051828;0,597022896;0,68248834;0,60346847;0,556281458;
GO;5205901;Corumbaíba;0,720453023;0,719848003;0,632963074;0,734676759;0,711174953;
GO;5206206;Cristalina;0,56468907;0,635949937;0,49013182;0,705705439;0,7567483144;
GO;5206305;Cristianópolis;0,634626717;0,627845551;0,6364303;0,662183986;0,6682532036;
GO;5206404;Crixás;0,807730637;0,805131735;0,469627653;0,756977949;0,7852748245;
GO;5206503;Cromínia;0,580647297;0,601077816;0,600815776;0,709035706;0,6878198314;
GO;5206602;Cumari;0,627695689;0,623460426;0,566244724;0,648198678;0,7073562658;
GO;5206701;Damianópolis;0,555693681;0,555500737;0,486753755;0,583859118;0,5694611428;
GO;5206800;Damolândia;0,656553965;0,612395558;0,565973097;0,676136676;0,6712895112;
GO;5206909;Davinópolis;0,607459653;0,647376603;0,690540431;0,746355772;0,6416765629;
GO;5207105;Diorama;0,661404271;0,650437076;0,606736949;0,722013904;0,6645904478;
GO;5207253;Doverlândia;0,558684148;0,607945237;0,494019111;0,61292163;0,6313482716;
GO;5207352;Edealina;0,633324364;0,670836351;0,585908378;0,676273356;0,6937530618;
GO;5207402;Edéia;0,71958296;0,750038481;0,675480009;0,715754733;0,7217474473;
GO;5207501;Estrela do Norte;0,638757059;0,667244428;0,719121282;0,675095338;0,7403133452;
GO;5207535;Faina;0,600087436;0,49406298;0,730110456;0,541178743;0,6235460421;
GO;5207600;Fazenda Nova;0,62676181;0,639885868;0,615195088;0,647518023;0,6403400571;
GO;5207808;Firminópolis;0,629842567;0,645319954;0,490674923;0,672169138;0,6619697271;
GO;5207907;Flores de Goiás;0,501798565;0,519602556;0,744104691;0,499468389;0,5301671063;
GO;5208004;Formosa;0,578898354;0,596228541;0,664946391;0,627313191;0,6643815145;
GO;5208103;Formoso;0,605065604;0,624291175;0,688599418;0,653810391;0,6991033986;
GO;5208152;Gameleira de Goiás;0,607328221;0,614485848;0,531139793;0,623288434;0,6490895126;
GO;5208301;Divinópolis de Goiás;0,56200763;0,594858142;0,804385359;0,542769328;0,5406787575;
GO;5208400;Goianápolis;0,629235613;0,627230438;0,680369811;0,621801768;0,6291854468;
GO;5208509;Goiandira;0,668995817;0,733342981;0,616604991;0,763815744;0,7370958335;
GO;5208608;Goianésia;0,66527057;0,734526164;0,718636228;0,702197461;0,7873413716;
GO;5208707;Goiânia;0,812232595;0,823850168;0,48768247;0,843968756;0,8610469323;
GO;5208806;Goianira;0,720279953;0,68716157;0,634794236;0,65323986;0,6996281438;
GO;5208905;Goiás;0,692963992;0,63658719;0,523125874;0,681669932;0,6631158999;
GO;5209101;Goiatuba;0,684768476;0,771013972;0,47881045;0,765018462;0,7244660879;
GO;5209150;Gouvelândia;0,653545079;0,722530936;0,5975336;0,639071003;0,6229149103;
GO;5209200;Guapó;0,590090199;0,63312969;0,637705831;0,662107082;0,6763487333;
GO;5209291;Guaraíta;0,635142951;0,662564586;0,675741376;0,686899649;0,6539782281;
GO;5209408;Guarani de Goiás;0,557678835;0,632642431;0,630497873;0,637624584;0,6473519529;
GO;5209457;Guarinos;0,595992823;0,631464423;0,495658402;0,576965029;0,5921491033;
GO;5209606;Heitoraí;0,633773921;0,615541024;0,603459085;0,687214664;0,7367729837;
GO;5209705;Hidrolândia;0,661682826;0,655226088;0,654999163;0,679312258;0,6448737641;
GO;5209804;Hidrolina;0,561237135;0,630482238;0,593226572;0,630973026;0,6337731712;
GO;5209903;Iaciara;0,525262719;0,564120003;0,574274403;0,558134766;0,5672685324;
GO;5209937;Inaciolândia;0,662697712;0,656823242;0,604009852;0,652221804;0,703817063;
GO;5209952;Indiara;0,658316392;0,631651115;0,759172317;0,66232444;0,7150662708;
GO;5210000;Inhumas;0,674166175;0,688035513;0,619110456;0,662282932;0,6870128921;
GO;5210109;Ipameri;0,696096561;0,696078952;0,616955429;0,728212584;0,7400822408;
GO;5210158;Ipiranga de Goiás;0,648186153;0,662043271;0,664608145;0,668971257;0,6762014182;
GO;5210208;Iporá;0,684777497;0,686111306;0,761611934;0,721578147;0,7237214926;
GO;5210307;Israelândia;0,559144413;0,556486043;0,516333888;0,576271556;0,7185696811;
GO;5210406;Itaberaí;0,695454732;0,732085162;0,489689583;0,720885012;0,7213364747;
GO;5210562;Itaguari;0,569566756;0,626817678;0,637523972;0,666231563;0,6459873487;
GO;5210604;Itaguaru;0,605245777;0,59225276;0,620614348;0,632420096;0,6898094059;
GO;5210802;Itajá;0,589226926;0,660538286;0,541316369;0,612290926;0,6023294295;
GO;5210901;Itapaci;0,713990708;0,691273256;0,737422325;0,685728353;0,725184777;
GO;5211008;Itapirapuã;0,587503566;0,590983582;0,592855644;0,597402054;0,6390064252;
GO;5211206;Itapuranga;0,64878306;0,626790242;0,644265103;0,636031757;0,6895998226;
GO;5211305;Itarumã;0,614933107;0,664218574;0,69555432;0,637025114;0,6346257655;
GO;5211404;Itauçu;0,57984729;0,600916254;0,65934857;0,662789628;0,6882623055;
GO;5211503;Itumbiara;0,670888598;0,743384363;0,80397849;0,748676558;0,7924353699;
GO;5211602;Ivolândia;0,612426556;0,617988231;0,629221807;0,624093185;0,6803314413;
GO;5211701;Jandaia;0,789776293;0,774834303;0,831328837;0,805338283;0,7867915635;
GO;5211800;Jaraguá;0,666309127;0,649115106;0,642926262;0,636325026;0,6606148454;
GO;5211909;Jataí;0,63603952;0,679925449;0,755023728;0,769229588;0,7934579653;
GO;5212006;Jaupaci;0,653819573;0,653996046;0,64079589;0,660320517;0,6836470758;
GO;5212055;Jesúpolis;0,594899215;0,623522956;0,603888484;0,64975844;0,6301083948;
GO;5212105;Joviânia;0,622351874;0,649642105;0,680408686;0,698220162;0,6814763821;
GO;5212204;Jussara;0,60688833;0,633583187;0,670066743;0,69286637;0,7086419826;
GO;5212253;Lagoa Santa;0,608275437;0,665607002;0,624409318;0,661467817;0,6626560071;
GO;5212303;Leopoldo de Bulhões;0,611011839;0,574561739;0,604412963;0,601008737;0,6510134329;
GO;5212501;Luziânia;0,62997601;0,658320574;0,643319271;0,62837266;0,6019386111;
GO;5212600;Mairipotaba;0,667495281;0,669068381;0,640789622;0,602493729;0,6134992132;
GO;5212709;Mambaí;0,499931366;0,548465736;0,665627126;0,518581261;0,5519632411;
GO;5212808;Mara Rosa;0,608508451;0,646883992;0,675860685;0,651494989;0,6744993143;
GO;5212907;Marzagão;0,65029362;0,669088421;0,699701658;0,708990574;0,7170242341;
GO;5212956;Matrinchã;0,567627741;0,589343364;0,626269064;0,628039901;0,650005263;
GO;5213004;Maurilândia;0,604042534;0,76630282;0,763850962;0,770554065;0,7040063816;
GO;5213053;Mimoso de Goiás;0,531982699;0,55190742;0,596062968;0,527311981;0,4980784777;
GO;5213087;Minaçu;0,694602735;0,636079247;0,700843191;0,710897521;0,7256366359;
GO;5213103;Mineiros;0,690118319;0,779051409;0,781549271;0,761075931;0,7979102501;
GO;5213400;Moiporá;0,561668155;0,617897849;0,633304011;0,631848901;0,6292304083;
GO;5213509;Monte Alegre de Goiás;0,521035997;0,504688526;0,488299786;0,536713069;0,5399274855;
GO;5213707;Montes Claros de Goiás;0,618987943;0,645947576;0,64260653;0,657463742;0,6332193214;
GO;5213756;Montividiu;0,643226938;0,658697186;0,716574137;0,695585458;0,7351346422;
GO;5213772;Montividiu do Norte;0,550197034;0,610604848;0,552684676;0,601089535;0,6177324813;
GO;5213806;Morrinhos;0,652155995;0,693414101;0,68933828;0,720425354;0,7946408293;
GO;5213855;Morro Agudo de Goiás;0,590774848;0,614657564;0,640089806;0,654213561;0,6725710567;
GO;5213905;Mossâmedes;0,67425384;0,662298907;0,674894921;0,660800077;0,6848684857;
GO;5214002;Mozarlândia;0,713702764;0,660187699;0,659333489;0,630076287;0,6464947581;
GO;5214051;Mundo Novo;0,578112828;0,597238852;0,618054945;0,670191071;0,6883656924;
GO;5214101;Mutunópolis;0,627546949;0,675650619;0,661220004;0,673687926;0,7086156821;
GO;5214408;Nazário;0,693371744;0,649270824;0,666047724;0,714654017;0,7144043186;
GO;5214507;Nerópolis;0,696488764;0,715773484;0,707976282;0,691896038;0,7106071755;
GO;5214606;Niquelândia;0,693105256;0,711244681;0,676108426;0,698239622;0,6900163199;
GO;5214705;Nova América;0,642265079;0,541585571;0,614190924;0,641925357;0,6624632894;
GO;5214804;Nova Aurora;0,706666982;0,752843812;0,742936532;0,769882596;0,6526914899;
GO;5214838;Nova Crixás;0,668463935;0,694699479;0,659032899;0,675065683;0,6401629353;
GO;5214861;Nova Glória;0,588551338;0,579484477;0,637233305;0,6127779;0,6171736992;
GO;5214879;Nova Iguaçu de Goiás;0,623640663;0,652277049;0,648215053;0,692840209;0,6485378647;
GO;5214903;Nova Roma;0,559990142;0,561156615;0,543479467;0,566056441;0,5687312256;
GO;5215009;Nova Veneza;0,675251802;0,704525209;0,619138848;0,657807717;0,6834452138;
GO;5215207;Novo Brasil;0,580471007;0,584106771;0,559926388;0,596942743;0,6185178225;
GO;5215231;Novo Gama;0,569532686;0,568408854;0,563089869;0,591431154;0,5812564694;
GO;5215256;Novo Planalto;0,599966638;0,600021208;0,604218627;0,632509674;0,6009683998;
GO;5215306;Orizona;0,607463519;0,653854794;0,695620838;0,695277488;0,6989425357;
GO;5215405;Ouro Verde de Goiás;0,645294028;0,620472162;0,661719071;0,659556585;0,6875146392;
GO;5215504;Ouvidor;0,722048352;0,706105154;0,780950093;0,75053115;0,724994231;
GO;5215603;Padre Bernardo;0,550204228;0,518901571;0,57736814;0,577597495;0,6134665233;
GO;5215652;Palestina de Goiás;0,648740855;0,605490574;0,646519625;0,707208487;0,6706587656;
GO;5215702;Palmeiras de Goiás;0,753883292;0,744574919;0,690315991;0,711465535;0,6966957138;
GO;5215801;Palmelo;0,623377339;0,614067542;0,665273485;0,684769863;0,6960409785;
GO;5215900;Palminópolis;0,629369188;0,680842796;0,685441378;0,698770849;0,7149897197;
GO;5216007;Panamá;0,619987791;0,643244983;0,663795782;0,674098742;0,6781027128;
GO;5216304;Paranaiguara;0,658559406;0,662668693;0,67681001;0,703153077;0,699809057;
GO;5216403;Paraúna;0,629680094;0,632608225;0,678420923;0,66362706;0,6911977185;
GO;5216452;Perolândia;0,626356245;0,624449393;0,686311678;0,591692002;0,6290071746;
GO;5216809;Petrolina de Goiás;0,590429047;0,604747393;0,62061277;0,653255447;0,6648741301;
GO;5216908;Pilar de Goiás;0,563485034;0,493121454;0,517666187;0,581906666;0,5716668754;
GO;5217104;Piracanjuba;0,642458211;0,686571944;0,672810859;0,688411194;0,6818193724;
GO;5217203;Piranhas;0,657322024;0,660898037;0,672487075;0,687803681;0,6878805112;
GO;5217302;Pirenópolis;0,586800103;0,631753214;0,673634212;0,646086971;0,653594929;
GO;5217401;Pires do Rio;0,667691061;0,676840534;0,696545185;0,704061691;0,7170984418;
GO;5217609;Planaltina;0,56911992;0,559614032;0,581440283;0,611352488;0,6536432886;
GO;5217708;Pontalina;0,640072719;0,690682806;0,71119608;0,698823507;0,6658658736;
GO;5218003;Porangatu;0,623394801;0,640750349;0,636571965;0,672822909;0,6833188142;
GO;5218052;Porteirão;0,613550493;0,639598065;0,677041195;0,671485058;0,7426730041;
GO;5218102;Portelândia;0,639586331;0,64819857;0,686946906;0,659735228;0,6717769069;
GO;5218300;Posse;0,55134449;0,57530925;0,603150235;0,597778326;0,583488928;
GO;5218391;Professor Jamil;0,625275469;0,618697496;0,64504785;0,637651884;0,6798324766;
GO;5218508;Quirinópolis;0,742869554;0,791835476;0,758686269;0,759504141;0,7494704111;
GO;5218607;Rialma;0,671382106;0,694271468;0,664819566;0,664030491;0,6742599702;
GO;5218706;Rianápolis;0,675539307;0,659439199;0,75759193;0,770304892;0,7774514597;
GO;5218789;Rio Quente;0,639933097;0,720382655;0,710365402;0,748469866;0,7483190237;
GO;5218805;Rio Verde;0,795049501;0,793600592;0,7566028;0,736364876;0,7820809738;
GO;5218904;Rubiataba;0,635709503;0,623610691;0,6960127;0,694488558;0,7531071816;
GO;5219001;Sanclerlândia;0,633947383;0,670507898;0,694980808;0,691950567;0,6613174708;
GO;5219100;Santa Bárbara de Goiás;0,661443802;0,644004029;0,665906507;0,694904391;0,7228080007;
GO;5219209;Santa Cruz de Goiás;0,611715443;0,684979564;0,64969215;0,632386475;0,6476532115;
GO;5219258;Santa Fé de Goiás;0,652789171;0,686434447;0,620260753;0,734516393;0,6976275078;
GO;5219308;Santa Helena de Goiás;0,70932018;0,71879795;0,697288275;0,702448306;0,7393153349;
GO;5219357;Santa Isabel;0,623622327;0,661467807;0,675264891;0,642597683;0,6227335092;
GO;5219407;Santa Rita do Araguaia;0,652071962;0,66429253;0,657097135;0,669695298;0,6845589123;
GO;5219456;Santa Rita do Novo Destino;0,609417206;0,609155157;0,620221733;0,683267449;0,6139179936;
GO;5219506;Santa Rosa de Goiás;0,591756938;0,635648158;0,660410042;0,685117466;0,680131724;
GO;5219605;Santa Tereza de Goiás;0,589787669;0,606890851;0,669633899;0,680492701;0,6176993069;
GO;5219704;Santa Terezinha de Goiás;0,618623517;0,656781835;0,627339842;0,637694651;0,662945778;
GO;5219712;Santo Antônio da Barra;0,639200226;0,649734861;0,675779659;0,604968501;0,6678364351;
GO;5219738;Santo Antônio de Goiás;0,76395749;0,721577;0,762379347;0,752875778;0,7522097504;
GO;5219753;Santo Antônio do Descoberto;0,561839146;0,552443683;0,567604867;0,547872599;0,6092930425;
GO;5219803;São Domingos;0,506987414;0,573532906;0,565626737;0,552840192;0,5383824129;
GO;5219902;São Francisco de Goiás;0,630559874;0,647608037;0,642018397;0,643600904;0,6498916769;
GO;5220009;São João d'Aliança;0,593169921;0,572451121;0,621420878;0,581167804;0,5546430068;
GO;5220058;São João da Paraúna;0,611390329;0,628307446;0,652817821;0,694942962;0,6704523971;
GO;5220108;São Luís de Montes Belos;0,676648782;0,684525507;0,6805788;0,682137716;0,7020194775;
GO;5220157;São Luíz do Norte;0,573142213;0,639777308;0,624995255;0,607261253;0,5970010185;
GO;5220207;São Miguel do Araguaia;0,641946493;0,687481392;0,653354469;0,681878301;0,6819756228;
GO;5220264;São Miguel do Passa Quatro;0,649045567;0,66522202;0,638305522;0,65617077;0,6239570842;
GO;5220280;São Patrício;0,653384843;0,670030785;0,719847378;0,745986836;;
GO;5220405;São Simão;0,70548769;0,765546379;0,787940017;0,803688502;0,7256101499;
GO;5220454;Senador Canedo;0,691475781;0,686690353;0,723735975;0,744791688;0,7463229648;
GO;5220504;Serranópolis;0,637573723;0,656738465;0,6750842;0,649645365;0,6377849616;
GO;5220603;Silvânia;0,651819476;0,630094938;0,670531896;0,70914801;0,7045185618;
GO;5220686;Simolândia;0,529831262;0,556801395;0,523910281;0,577433032;0,574282424;
GO;5220702;Sítio d'Abadia;0,493615723;0,518514225;0,482927259;0,562388261;0,5740112902;
GO;5221007;Taquaral de Goiás;0,588810245;0,604929427;0,599013824;0,591293699;0,6025466738;
GO;5221080;Teresina de Goiás;0,543208314;0,499149031;0,497065545;0,538856115;0,5334989139;
GO;5221197;Terezópolis de Goiás;0,623875713;0,618735985;0,632912299;0,635725706;0,6466661722;
GO;5221304;Três Ranchos;0,682587209;0,676404858;0,619905429;0,682386689;0,6760602402;
GO;5221403;Trindade;0,670182748;0,661791091;0,672058469;0,657615597;0,7386058653;
GO;5221452;Trombas;0,574087175;0,662106623;0,61987263;0,63418351;0,5854492432;
GO;5221502;Turvânia;0,629511032;0,611196338;0,61801935;0,658862834;0,6814999593;
GO;5221551;Turvelândia;0,64704424;0,56613686;0,572292062;0,644404497;0,7597800427;
GO;5221577;Uirapuru;0,644349196;0,663874208;0,649759711;0,64694896;0,6723954278;
GO;5221601;Uruaçu;0,700479521;0,690270739;0,680432849;0,750340335;0,8061227516;
GO;5221700;Uruana;0,621747116;0,625202476;0,630352013;0,698813187;0,6673959281;
GO;5221809;Urutaí;0,693624771;0,672777044;0,694145408;0,714004602;0,6956175058;
GO;5221858;Valparaíso de Goiás;0,655692261;0,622190221;0,677145688;0,691989101;0,7459988253;
GO;5221908;Varjão;0,642863044;0,632682116;0,641457563;0,619769196;0,6197425407;
GO;5222005;Vianópolis;0,655093376;0,637330576;0,627395551;0,678495795;0,6726051936;
GO;5222054;Vicentinópolis;0,626626877;0,616558569;0,717695416;0,72965107;0,6988353417;
GO;5222203;Vila Boa;0,572491849;0,604881357;0,591388443;0,570118954;0,5991086148;
GO;5222302;Vila Propício;0,548009695;0,591357442;0,606449655;0,632402915;0,6638133209;
MA;2100055;Açailândia;0,65864928;0,623066093;0,582604212;0,584210073;0,6092442008;
MA;2100105;Afonso Cunha;0,457433869;0,495719775;0,390346038;0,362452029;;
MA;2100154;Água Doce do Maranhão;0,399655157;0,52018311;0,424711301;0,537583864;0,4983734627;
MA;2100204;Alcântara;0,47991379;0,498501414;0,50016868;0,520761969;0,5163648293;
MA;2100303;Aldeias Altas;0,465008148;0,429068551;0,577688036;0,548336615;0,5533897737;
